method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet,candidate_count
neighbor_average,2.908974358974358,3.5453377870690987,0.0431257771696565,PeMS7_228,0.2,46,182,coverage,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.2000311908824453,1.8733988093691167,0.0176217800681889,PeMS7_228,0.2,46,182,coverage,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.413723520631976,96.81763732378012,663.0232662176555,200
gls_map,1.171993114607837,1.8944637708388168,0.0171746779341572,PeMS7_228,0.2,46,182,coverage,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,304.99176202041605,1283.125553476915,135.2705595197179,200
historical_tod_mean,1.0346978021978026,1.9481504683295745,0.015119772545073,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.7258241758241746,3.2463081313264883,0.0406299243102744,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.329787508070221,1.9835682265051933,0.0196526399498459,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.424867459924855,96.98265209074336,662.9104434006634,200
gls_map,1.3340737556093851,2.0558488352412705,0.0197042923618869,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,292.53286056369166,1531.9146289322157,139.35618933870504,200
historical_tod_mean,1.0346978021978026,1.9481504683295745,0.015119772545073,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.7258241758241746,3.2463081313264883,0.0406299243102744,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.329787508070221,1.9835682265051933,0.0196526399498459,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.424867459924855,96.98265209074336,662.9104434006634,200
gls_map,1.3340737556093851,2.0558488352412705,0.0197042923618869,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,292.53286056369166,1531.9146289322157,139.35618933870504,200
historical_tod_mean,1.063708791208792,1.9844233391620305,0.0154753530264511,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.5930402930402923,3.202843288112161,0.0383478498188585,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.154720191262132,1.937308536341268,0.0169430238612986,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.416714893392893,97.3824945123404,662.9954234400815,200
gls_map,1.1422062643574222,1.9235564865576824,0.0167762348195395,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,252.7847156076752,827.4429067049239,141.7901339056718,200
historical_tod_mean,0.9518543956043956,1.8326031315146647,0.0138532330798153,PeMS7_228,0.2,46,182,greedy_d_logdet,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.682234432234432,3.314920758283616,0.0392950995768709,PeMS7_228,0.2,46,182,greedy_d_logdet,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.347449306343674,1.917529941942283,0.0198907323171415,PeMS7_228,0.2,46,182,greedy_d_logdet,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.418780479764198,97.38510401648516,662.9752196501502,200
gls_map,1.2740144445387922,2.0116167684940005,0.0188121529456215,PeMS7_228,0.2,46,182,greedy_d_logdet,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,285.7083645759104,2495.738821564474,150.17254298083807,200
historical_tod_mean,0.981991758241759,1.7975554122654558,0.0143621224548447,PeMS7_228,0.2,46,182,observability_proxy,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.6835164835164838,3.3137335862785164,0.0397086752780184,PeMS7_228,0.2,46,182,observability_proxy,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.2845588568147157,1.844293577218862,0.0190171152712981,PeMS7_228,0.2,46,182,observability_proxy,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.447749991566752,97.24915145729712,662.6375895237363,200
gls_map,1.525918562957634,2.29261302289974,0.0225791063190182,PeMS7_228,0.2,46,182,observability_proxy,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,323.406824960629,1179.8674565198696,130.66374333438486,200
historical_tod_mean,1.0024725274725277,1.9106931240483669,0.0145563761613437,PeMS7_228,0.2,46,182,graph_sampling_laplacian,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.414285714285713,2.970590482447522,0.0358519677925208,PeMS7_228,0.2,46,182,graph_sampling_laplacian,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.0438259341020726,1.851985622817314,0.0152447684491647,PeMS7_228,0.2,46,182,graph_sampling_laplacian,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.399534867655245,94.55917231172678,663.5846082730807,200
gls_map,1.3964643939188042,2.109162405368181,0.0205555097120524,PeMS7_228,0.2,46,182,graph_sampling_laplacian,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,361.892034021624,2601.7514843157023,127.97249382072742,200
historical_tod_mean,0.9685164835164844,1.875347843192572,0.0141224161361409,PeMS7_228,0.2,46,182,qr_pod_modes,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.5941391941391942,3.194107058681644,0.0386496925553526,PeMS7_228,0.2,46,182,qr_pod_modes,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.1967623938309424,1.8773470792052576,0.0176522300806544,PeMS7_228,0.2,46,182,qr_pod_modes,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.414079562669574,97.4179565650547,663.0239889070969,200
gls_map,1.14490665390987,1.8891229720352507,0.0169101695819684,PeMS7_228,0.2,46,182,qr_pod_modes,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,263.6475437773701,1773.0013468841526,147.41281140631293,200
historical_tod_mean,0.9852472527472538,1.9039014852099383,0.0143274729090371,PeMS7_228,0.2,46,182,swap_from_greedy_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.644871794871793,3.241993048345249,0.0392266116241653,PeMS7_228,0.2,46,182,swap_from_greedy_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.175502107644418,1.874394348885999,0.0172855373818835,PeMS7_228,0.2,46,182,swap_from_greedy_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.41681674746461,97.38180272377647,662.9919510102702,200
gls_map,1.1112130376856912,1.8509837725576368,0.0163374793741593,PeMS7_228,0.2,46,182,swap_from_greedy_a_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,249.30639316256529,854.5465569043888,143.81740738827284,200
historical_tod_mean,1.080109890109891,1.999119260057804,0.0157446571158378,PeMS7_228,0.2,46,182,swap_from_scenario_average,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.722893772893772,3.280490485677076,0.0402147113332361,PeMS7_228,0.2,46,182,swap_from_scenario_average,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.225796728897468,1.976849880213477,0.0180258614532643,PeMS7_228,0.2,46,182,swap_from_scenario_average,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.41676046911232,97.2464195549594,662.9959466339219,200
gls_map,1.2416499555128293,1.9569739213785924,0.0182880839054954,PeMS7_228,0.2,46,182,swap_from_scenario_average,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,252.41486419917695,905.6860558428216,143.66705452830084,200
historical_tod_mean,1.080109890109891,1.999119260057804,0.0157446571158378,PeMS7_228,0.2,46,182,swap_from_scenario_cvar,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.722893772893772,3.280490485677076,0.0402147113332361,PeMS7_228,0.2,46,182,swap_from_scenario_cvar,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.225796728897468,1.976849880213477,0.0180258614532643,PeMS7_228,0.2,46,182,swap_from_scenario_cvar,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.41676046911232,97.2464195549594,662.9959466339219,200
gls_map,1.2416499555128293,1.9569739213785924,0.0182880839054954,PeMS7_228,0.2,46,182,swap_from_scenario_cvar,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,252.41486419917695,905.6860558428216,143.66705452830084,200
historical_tod_mean,1.0532967032967038,1.96649250912927,0.015321670521687,PeMS7_228,0.2,46,182,swap_from_best_random_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.6923076923076903,3.291317619551729,0.0400932538132105,PeMS7_228,0.2,46,182,swap_from_best_random_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.0899590510291854,1.9217244837313563,0.0159433575797923,PeMS7_228,0.2,46,182,swap_from_best_random_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.4140567037468,97.2808372216638,663.0334838345386,200
gls_map,1.164495332149603,1.9392414100561712,0.0170699163736758,PeMS7_228,0.2,46,182,swap_from_best_random_trace,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,251.8166474426804,785.0395960248055,142.50615252846887,200
historical_tod_mean,1.0532967032967038,1.96649250912927,0.015321670521687,PeMS7_228,0.2,46,182,multistart_swap_by_validation,0,25,2251,1.6329961533772477,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.6923076923076903,3.291317619551729,0.0400932538132105,PeMS7_228,0.2,46,182,multistart_swap_by_validation,0,25,2251,1.6329961533772477,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.0899590510291854,1.9217244837313563,0.0159433575797923,PeMS7_228,0.2,46,182,multistart_swap_by_validation,0,25,2251,1.6329961533772477,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.4140567037468,97.2808372216638,663.0334838345386,200
gls_map,1.164495332149603,1.9392414100561712,0.0170699163736758,PeMS7_228,0.2,46,182,multistart_swap_by_validation,0,25,2251,1.6329961533772477,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,251.8166474426804,785.0395960248055,142.50615252846887,200
historical_tod_mean,1.0029945054945055,1.9104364720493208,0.014552508879346,PeMS7_228,0.2,46,182,rcss_selected,0,25,2251,1.468896632684583,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.684065934065934,3.2853701311506587,0.0396365098755854,PeMS7_228,0.2,46,182,rcss_selected,0,25,2251,1.468896632684583,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.0123292124272083,1.8776901659532304,0.0147394028224587,PeMS7_228,0.2,46,182,rcss_selected,0,25,2251,1.468896632684583,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.40982815136516,96.1863222550517,663.0859921448302,200
gls_map,1.0757080398891687,1.8631178969319075,0.015680780970463,PeMS7_228,0.2,46,182,rcss_selected,0,25,2251,1.468896632684583,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,297.85234484932505,920.5060219593043,132.93610243858203,200
historical_tod_mean,0.9888324175824178,1.900747187162324,0.0143481412271683,PeMS7_228,0.2,46,182,validation_swap_selected,0,25,2251,1.4481616447204622,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.6622710622710626,3.28496593909301,0.0393031663588469,PeMS7_228,0.2,46,182,validation_swap_selected,0,25,2251,1.4481616447204622,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.0071604350297667,1.862030026457865,0.0146813015644621,PeMS7_228,0.2,46,182,validation_swap_selected,0,25,2251,1.4481616447204622,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.40934822391553,96.1969261350762,663.0951250701676,200
gls_map,1.0508491893497796,1.8378563754690285,0.0153199957159351,PeMS7_228,0.2,46,182,validation_swap_selected,0,25,2251,1.4481616447204622,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,300.70755782596694,958.5517954953168,132.77451295982195,200
historical_tod_mean,1.0581593406593413,1.9784428539570251,0.015435280853016,PeMS7_228,0.2,46,182,robust_coverage_cvar,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
neighbor_average,2.748351648351647,3.3028588645106627,0.0410796403388621,PeMS7_228,0.2,46,182,robust_coverage_cvar,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,200
gsp,1.271320031431259,1.9658499639291531,0.0187568762726929,PeMS7_228,0.2,46,182,robust_coverage_cvar,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.420633879918277,97.16333891237058,662.9485638231238,200
gls_map,1.256857903259354,2.002776462235506,0.0185489249033978,PeMS7_228,0.2,46,182,robust_coverage_cvar,0,25,2251,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,298.003453056908,1813.7505428719653,139.49741243739584,200
historical_tod_mean,1.0808928571428569,1.9892759620077776,0.0156906897616885,PeMS7_228,0.2,46,182,random,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
neighbor_average,2.535164835164835,3.0879516941567697,0.0371565583892923,PeMS7_228,0.2,46,182,random,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
gsp,1.0936666122949663,1.957856015526957,0.0159289391513225,PeMS7_228,0.2,46,182,random,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.421177732358345,96.87067227117446,662.978570048383,50
gls_map,1.1110339211594933,1.928548659149789,0.0161929360709378,PeMS7_228,0.2,46,182,random,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,298.0663033898392,952.3178554884752,131.5645658172897,50
historical_tod_mean,1.0808928571428569,1.9892759620077776,0.0156906897616885,PeMS7_228,0.2,46,182,best_random_by_validation,0,25,2101,1.845603867247324,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
neighbor_average,2.535164835164835,3.0879516941567697,0.0371565583892923,PeMS7_228,0.2,46,182,best_random_by_validation,0,25,2101,1.845603867247324,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
gsp,1.0936666122949663,1.957856015526957,0.0159289391513225,PeMS7_228,0.2,46,182,best_random_by_validation,0,25,2101,1.845603867247324,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.421177732358345,96.87067227117446,662.978570048383,50
gls_map,1.1110339211594933,1.928548659149789,0.0161929360709378,PeMS7_228,0.2,46,182,best_random_by_validation,0,25,2101,1.845603867247324,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,298.0663033898392,952.3178554884752,131.5645658172897,50
historical_tod_mean,1.0808928571428569,1.9892759620077776,0.0156906897616885,PeMS7_228,0.2,46,182,best_random_by_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
neighbor_average,2.535164835164835,3.0879516941567697,0.0371565583892923,PeMS7_228,0.2,46,182,best_random_by_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
gsp,1.0936666122949663,1.957856015526957,0.0159289391513225,PeMS7_228,0.2,46,182,best_random_by_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.421177732358345,96.87067227117446,662.978570048383,50
gls_map,1.1110339211594933,1.928548659149789,0.0161929360709378,PeMS7_228,0.2,46,182,best_random_by_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,298.0663033898392,952.3178554884752,131.5645658172897,50
historical_tod_mean,0.9805219780219784,1.8052670763720693,0.0143881310376351,PeMS7_228,0.2,46,182,degree,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
neighbor_average,2.91190476190476,3.557443313730089,0.044120212021542,PeMS7_228,0.2,46,182,degree,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
gsp,1.2466820300767043,1.85256064610554,0.0184861130336118,PeMS7_228,0.2,46,182,degree,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.452240748498788,97.29289036225364,662.6095256146551,50
gls_map,1.5912174177797018,2.2895156224891844,0.0235858515109054,PeMS7_228,0.2,46,182,degree,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,345.52830860088835,1652.5023737186611,127.049226238847,50
historical_tod_mean,0.9359890109890112,1.790106510429285,0.0137476015270295,PeMS7_228,0.2,46,182,top_variance,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
neighbor_average,3.077106227106225,3.648231210407443,0.0464730199153214,PeMS7_228,0.2,46,182,top_variance,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
gsp,1.0107887957246635,1.7704829278869492,0.014943370036307,PeMS7_228,0.2,46,182,top_variance,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.416620624543675,96.47966839827232,663.1021327927732,50
gls_map,1.0242773800934686,1.7452924502041465,0.0151554253173459,PeMS7_228,0.2,46,182,top_variance,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,365.34597494398486,1514.6376830720258,118.93252138574526,50
historical_tod_mean,0.9516208791208792,1.892028462602161,0.0137886381644448,PeMS7_228,0.2,46,182,coverage,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
neighbor_average,2.908974358974358,3.5453377870690987,0.0431257771696565,PeMS7_228,0.2,46,182,coverage,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
gsp,1.2000311908824453,1.8733988093691167,0.0176217800681889,PeMS7_228,0.2,46,182,coverage,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.413723520631976,96.81763732378012,663.0232662176555,50
gls_map,1.171993114607837,1.8944637708388168,0.0171746779341572,PeMS7_228,0.2,46,182,coverage,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,304.99176202041605,1283.125553476915,135.2705595197179,50
historical_tod_mean,1.0346978021978026,1.9481504683295745,0.015119772545073,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
neighbor_average,2.7258241758241746,3.2463081313264883,0.0406299243102744,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
gsp,1.329787508070221,1.9835682265051933,0.0196526399498459,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.424867459924855,96.98265209074336,662.9104434006634,50
gls_map,1.3340737556093851,2.0558488352412705,0.0197042923618869,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,292.53286056369166,1531.9146289322157,139.35618933870504,50
historical_tod_mean,1.0346978021978026,1.9481504683295745,0.015119772545073,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
neighbor_average,2.7258241758241746,3.2463081313264883,0.0406299243102744,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
gsp,1.329787508070221,1.9835682265051933,0.0196526399498459,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.424867459924855,96.98265209074336,662.9104434006634,50
gls_map,1.3340737556093851,2.0558488352412705,0.0197042923618869,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,292.53286056369166,1531.9146289322157,139.35618933870504,50
historical_tod_mean,1.063708791208792,1.9844233391620305,0.0154753530264511,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
neighbor_average,2.5930402930402923,3.202843288112161,0.0383478498188585,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
gsp,1.154720191262132,1.937308536341268,0.0169430238612986,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.416714893392893,97.3824945123404,662.9954234400815,50
gls_map,1.1422062643574222,1.9235564865576824,0.0167762348195395,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,252.7847156076752,827.4429067049239,141.7901339056718,50
historical_tod_mean,0.9518543956043956,1.8326031315146647,0.0138532330798153,PeMS7_228,0.2,46,182,greedy_d_logdet,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
neighbor_average,2.682234432234432,3.314920758283616,0.0392950995768709,PeMS7_228,0.2,46,182,greedy_d_logdet,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
gsp,1.347449306343674,1.917529941942283,0.0198907323171415,PeMS7_228,0.2,46,182,greedy_d_logdet,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.418780479764198,97.38510401648516,662.9752196501502,50
gls_map,1.2740144445387922,2.0116167684940005,0.0188121529456215,PeMS7_228,0.2,46,182,greedy_d_logdet,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,285.7083645759104,2495.738821564474,150.17254298083807,50
historical_tod_mean,0.981991758241759,1.7975554122654558,0.0143621224548447,PeMS7_228,0.2,46,182,observability_proxy,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
neighbor_average,2.6835164835164838,3.3137335862785164,0.0397086752780184,PeMS7_228,0.2,46,182,observability_proxy,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
gsp,1.2845588568147157,1.844293577218862,0.0190171152712981,PeMS7_228,0.2,46,182,observability_proxy,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.447749991566752,97.24915145729712,662.6375895237363,50
gls_map,1.525918562957634,2.29261302289974,0.0225791063190182,PeMS7_228,0.2,46,182,observability_proxy,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,323.406824960629,1179.8674565198696,130.66374333438486,50
historical_tod_mean,1.0024725274725277,1.9106931240483669,0.0145563761613437,PeMS7_228,0.2,46,182,graph_sampling_laplacian,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
neighbor_average,2.414285714285713,2.970590482447522,0.0358519677925208,PeMS7_228,0.2,46,182,graph_sampling_laplacian,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,50
gsp,1.0438259341020726,1.851985622817314,0.0152447684491647,PeMS7_228,0.2,46,182,graph_sampling_laplacian,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.399534867655245,94.55917231172678,663.5846082730807,50
gls_map,1.3964643939188042,2.109162405368181,0.0205555097120524,PeMS7_228,0.2,46,182,graph_sampling_laplacian,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,361.892034021624,2601.7514843157023,127.97249382072742,50
